CVE_GEOAGE,closeness,betweenness
150310001015A,1.02869047923227e-11,4410449.30550307
150310001129A,9.71815364049656e-12,1997508.92412554
150310001104A,9.83880879838474e-12,2687215.75148381
1503100010662,1.07531898276812e-11,6509374.64641859
1503100011393,1.03847385668509e-11,5186307.11963481
1503100010291,1.10779797265603e-11,4524114.17328713
1503100011266,1.06707958785015e-11,3958792.09080128
1503100010592,1.09312284511935e-11,7977362.00798025
1503100010836,1.04249360486951e-11,8630287.81953382
1503100010978,1.04218098403923e-11,9129077.26707079
1503100011092,1.03995048419157e-11,11722494.863428
1503100010677,1.07945776352398e-11,7131950.37440411
1503100010855,1.02964954797299e-11,6864648.84204106
1503100010925,1.02664508863099e-11,3895111.95642043
1503100010840,1.03680214435091e-11,6974145.93141189
1503100011124,1.03743007689778e-11,3318629.48398356
1503100011247,1.06926491531186e-11,4005708.94579023
1503100010588,1.09710684786218e-11,9028037.16750475
1503100011105,1.0649424343418e-11,4499543.8857121
150310001086A,1.02267393742458e-11,5102184.88759995
150310001093A,1.03379152332463e-11,4089564.44039561
1503100010874,1.03975509759495e-11,3368149.58033372
1503100011073,1.04166847258496e-11,4993029.53200277
1503100010889,1.07297186807677e-11,4064547.17461962
1503100010198,1.08012273241266e-11,6068884.3185946
1503100010605,1.08472857827171e-11,5555689.29162193
1503100010893,1.07375361165828e-11,4419735.26402274
1503100010982,1.0647704248905e-11,5595470.65081959
1503100010906,1.07030568673988e-11,3748981.2521843
1503100010658,1.0705569968957e-11,5336033.69950379
1503100010573,1.09654130099794e-11,6599828.56682961
1503100010569,1.09556371069032e-11,6892122.29227312
1503100010997,1.03118836049405e-11,3654411.46347127
1503100011270,1.03497918783399e-11,3288147.49895372
1503100011088,1.03278225585819e-11,4010754.49705965
1503100011406,1.02942747049111e-11,3985668.31715873
1503100010037,1.02434216575151e-11,4387800.09330444
1503300013286,9.85932206891549e-12,3709349.85708771
1503300014829,1.01575730022207e-11,6707429.53685346
1503300014528,1.05036753993039e-11,6003054.40719037
1503300014551,1.05260190635058e-11,8838152.96476883
1503300011608,1.01906887028779e-11,4938384.59603189
1503300011576,1.01259976289526e-11,5460898.43397685
1503300011504,1.01022508958561e-11,6033621.59335632
1503300013943,1.00484825514453e-11,4020113.73586319
150330001199A,1.05392465646696e-11,6131129.82128302
1503300011966,1.11744543702997e-11,4575469.40204381
150330001128A,1.13417692172924e-11,8188667.27959474
1503300011294,1.13162408207248e-11,8948935.17253172
1503300012926,1.12904098972779e-11,6996246.28572414
1503300011275,1.1338376322119e-11,7203653.28578082
1503300014871,1.06936257292112e-11,4458095.95195374
1503300014231,1.02370809141752e-11,20701981.0328213
1503300014227,1.02961487183016e-11,20016569.8770233
1503300012199,9.95281441758181e-12,2899191.49655786
1503300012165,9.92992412580652e-12,3438075.00302246
1503300013229,1.05648536414432e-11,4800453.05979023
1503300014335,1.05878957481407e-11,4401930.84758874
150330001434A,1.05358230757667e-11,5805498.0712082
1503300012964,1.05999648707247e-11,6624244.56935209
1503300011398,1.05680298716397e-11,6212285.51847519
1503300012979,1.05691784863669e-11,5670312.58724264
1503300013799,1.05792515487978e-11,5278914.32775988
1503300011970,1.11584959349944e-11,6419990.86063994
1503300014693,1.05265028447702e-11,2876368.04386828
1503300012574,1.06844744833983e-11,3910164.69806286
1503300012428,1.07513828153032e-11,4847871.35025231
1503300014994,1.0564623142771e-11,5775321.06078262
150330001498A,1.08187181941069e-11,11794314.7315309
1503300013407,1.08504082536634e-11,8271686.52248296
1503300014513,1.04761245357999e-11,9747040.78673974
1503300013322,9.81780205247596e-12,2771100.72043611
1503300011383,1.05522275314503e-11,5169313.79552884
1503300014424,1.03832495675161e-11,9437754.96221969
1503300014104,1.01879171007702e-11,10983980.2338681
1503300014439,1.04113571586164e-11,11046810.6949001
1503300014405,1.02883078928698e-11,6177102.27085154
1503300014443,1.0403476616283e-11,9929667.36474035
150330001441A,1.0360973912595e-11,7518908.67450497
1503300014354,1.02593404902912e-11,9030858.16885599
1503300014373,1.03323161268271e-11,10011988.7940256
1503300014477,1.03901626975938e-11,10429174.6587549
1503300014532,1.05652862875022e-11,5286056.19129535
1503300014481,1.05027323608516e-11,5966161.68175864
1503300014496,1.04864415849802e-11,2956953.77478598
1503300013835,1.04794750432244e-11,6870803.57740701
1503300014566,1.0462763093037e-11,10234602.2567117
1503300014570,1.05131484218685e-11,8378867.13114539
1503300010031,1.05551539902474e-11,7767992.67611351
1503300014547,1.05650782021034e-11,6638672.90287641
150330001459A,1.05149775392882e-11,6642796.28197647
1503300012589,1.05495555232843e-11,4472752.53855831
1503300014585,1.05393481349016e-11,7419981.92236048
150330001402A,1.05622745354167e-11,5895514.1229631
1503300012983,1.06258726579743e-11,7161065.81517625
150330001142A,1.0593024386358e-11,8600067.88934084
1503300012593,1.05729107874668e-11,5343859.54988892
1503300011472,1.05619768266709e-11,9782348.75026017
1503300010065,1.06485829572634e-11,10207402.547393
150330001007A,1.06324759989013e-11,8591844.73972896
1503300010084,1.06308589598622e-11,13768176.4858226
1503300011468,1.06394363373077e-11,11505123.5254086
1503300010120,1.06542956424017e-11,7870681.41180135
1503300012729,1.06022842374392e-11,2801763.11493099
1503300013017,1.06255009192907e-11,4907201.43749814
1503300013002,1.06413296158144e-11,5934656.03323332
1503300010135,1.064780371547e-11,11455560.5750431
150330001014A,1.06581938942695e-11,16889658.2773544
1503300014852,1.06282371756706e-11,6608215.74141964
1503300014867,1.06333945677138e-11,6166475.46203985
1503300014848,1.06397573561701e-11,6193221.02285779
1503300013750,1.06527767948977e-11,5365008.51106358
1503300013765,1.06594101981613e-11,6659353.89344508
1503300010154,1.06815608889411e-11,15031592.5241627
1503300011523,1.06638530946344e-11,5768448.39792064
1503300011580,1.06740489564559e-11,9631039.82531136
1503300010099,1.06579540003659e-11,9269626.37738574
150330001306A,1.06824094031212e-11,8917515.72802788
1503300013074,1.06986447378155e-11,6398792.88850432
1503300010192,1.07142501750914e-11,10703648.625915
1503300010258,1.07125799393451e-11,9623153.38575786
1503300010243,1.07191627220729e-11,9242118.66411652
150330001256A,1.06284264208977e-11,4168916.61680912
1503300013623,1.07027957923804e-11,7180624.86990429
150330001377A,1.05671788281589e-11,2918025.56112585
1503300014053,1.05811468958592e-11,2572174.0741886
1503300013341,1.06027304376173e-11,3380515.94387509
1503300013604,1.06264655209308e-11,3805131.26394413
1503300010262,1.07317543430421e-11,10368336.2069312
1503300013619,1.06953728890522e-11,5336361.966067
1503300013356,1.06446763550654e-11,3542529.66048033
1503300011631,1.06980853564942e-11,5265467.44554215
1503300013498,1.06797318372326e-11,4399860.56051883
1503300014068,1.06823872909046e-11,5247403.15489765
1503300013483,1.06206772380494e-11,3153519.84739528
1503300013360,1.07183101172325e-11,6051391.55108846
1503300010440,1.05564985547735e-11,4720929.98149884
1503300010455,1.05397560245027e-11,4873682.61718524
1503300010578,1.05285537989599e-11,4573629.48266775
1503300010633,1.05074703895797e-11,4177249.55051628
1503300013178,1.04644597595797e-11,3292424.32558425
1503300010582,1.07967743909159e-11,7501105.58943868
1503300012790,1.08459946788601e-11,5471106.04366561
1503300012803,1.09185635745215e-11,7122378.69015454
1503300012362,1.07109026059363e-11,4657820.86715775
1503300012377,1.06814565770055e-11,4522799.84272592
1503300010510,1.06794335852522e-11,6926109.53388276
1503300010686,1.0753005510028e-11,7659694.25991464
1503300012818,1.07217825450477e-11,6567177.45170735
1503300010737,1.07055222830386e-11,4598798.50366456
1503300012822,1.06762164991926e-11,5290016.47093786
1503300010760,1.07036821104441e-11,5919765.02308764
1503300010718,1.08149250481651e-11,6783113.14670084
1503300010722,1.08095718426378e-11,9066395.47255222
1503300010756,1.07610979845459e-11,7686321.23185302
1503300010741,1.08662330400265e-11,7365520.4592351
1503300010811,1.08764268072478e-11,6859235.87455322
1503300010826,1.08240607839789e-11,8950867.32410786
1503300010883,1.08207313751483e-11,8478836.84280779
1503300010830,1.07670452425065e-11,5865513.17038622
1503300013553,1.07718363129466e-11,3709082.01895543
1503300013568,1.08127970335958e-11,4139089.46587871
1503300013549,1.09025532459851e-11,6756818.69406393
1503300010864,1.09240992395773e-11,6447498.04263899
1503300010879,1.08953808204314e-11,7310009.47216016
1503300012292,1.10352218096519e-11,8185148.82678936
1503300012305,1.0958535438678e-11,8073464.79706593
1503300010991,1.11852052369004e-11,9458012.54592309
1503300012324,1.12303906712821e-11,6576900.22100042
150330001231A,1.11529304863158e-11,8078391.9838312
1503300011256,1.1460451503369e-11,10740859.3452292
1503300012339,1.13680941119826e-11,6924594.83834021
1503300011006,1.10795363374634e-11,8072898.08042206
1503300010900,1.09949586970219e-11,6893045.21895328
1503300010915,1.09654696948554e-11,6860124.94914049
1503300011063,1.11839654836646e-11,8288266.63193159
1503300011078,1.11072285071127e-11,7709854.70767562
1503300011010,1.1050848854263e-11,8209390.72324208
1503300011082,1.11075936820282e-11,5520997.5134784
1503300012856,1.09931883192625e-11,4732022.99698905
1503300012860,1.10461234082489e-11,5098887.48379855
1503300012875,1.11100911108337e-11,4536197.8831992
1503300012911,1.11899760775818e-11,5523848.13191433
1503300011148,1.13461676786936e-11,9617705.67708177
1503300011152,1.12480535901728e-11,7615514.90076841
1503300011167,1.11857278253481e-11,8093767.23985361
1503300011260,1.13502975342293e-11,8602937.79487428
1503300012907,1.12069980938783e-11,7664179.48463836
1503300013182,1.04861191104919e-11,3522161.58140781
1503300012451,1.05806735645199e-11,3517711.38736694
1503300011720,1.06136229397337e-11,4244946.54937327
150330001295A,1.05114807002387e-11,3865938.46629054
150330001174A,1.0657199335262e-11,3766677.26562912
1503300011769,1.05756957168208e-11,3548942.11126547
1503300011754,1.05853230219962e-11,3853017.77208499
1503300011773,1.07374045576931e-11,4756029.31212954
1503300011788,1.06658236437385e-11,4026905.6329196
1503300011805,1.06386043369945e-11,3611424.9763537
1503300010934,1.08573029555143e-11,5692970.83090888
1503300011824,1.07445540416378e-11,3363103.69087627
150330001181A,1.07339404317627e-11,4791265.12028388
1503300011792,1.06679592499585e-11,3557063.59298319
1503300013197,1.07141640290798e-11,3429331.97746794
150330001320A,1.07523964227668e-11,3189689.780286
1503300011858,1.08286805054171e-11,4302784.18921876
1503300010949,1.07192025264106e-11,3631826.96469406
1503300010953,1.06565995660833e-11,3202788.80156862
1503300010968,1.07869364684442e-11,3589587.3981131
1503300010972,1.07013809634645e-11,3157053.90495045
1503300011862,1.07580212540492e-11,3556203.18269807
1503300011896,1.07990492464915e-11,3672566.66986501
1503300012485,1.00295667014563e-11,5538384.47038509
1503300012447,1.00832263837935e-11,5071411.70311665
1503300014674,1.02511955181378e-11,4014511.58204257
1503300010366,1.07285319340255e-11,6810356.75739505
1503300010807,1.09136998936438e-11,7194948.12141905
150330001085A,1.09711626667281e-11,7246299.59439825
1503300012343,1.06825723226358e-11,5017384.96447396
1503300012358,1.06627432396641e-11,5786636.32565665
1503300010614,1.0618014290993e-11,5538621.81801894
1503300010563,1.05792540902973e-11,5750968.72347532
1503300010629,1.05864836719338e-11,5632551.85983365
1503300010703,1.06430363430614e-11,4788266.3194
1503300012945,1.05494658719266e-11,4062355.49994709
1503300011735,1.05332501793736e-11,3385848.72909374
1503300011237,1.16088595579996e-11,19053519.6649197
1503300011241,1.15295693936723e-11,15113266.6636743
150330001288A,1.12882541467974e-11,6051606.21046215
1503300012998,1.05974950785645e-11,5713499.09573054
1503300013801,1.06021777367434e-11,3485254.6752163
150330001473A,1.02140101791149e-11,4750865.05924143
1503300011487,1.02479158783551e-11,6562159.28899504
1503300013252,1.03252347140972e-11,6081155.38670809
1503300012733,1.048300105823e-11,2506214.22713642
1503300012269,1.0505268876422e-11,8313498.20690029
1503300012273,1.05263055716257e-11,4740526.46207725
1503300011415,1.06187222841191e-11,8498147.08272429
1503300011186,1.11477066960785e-11,6474671.76404574
150330001110A,1.09980478644393e-11,5211688.40026336
1503300012697,9.86700455690581e-12,2765827.18316809
150330001270A,1.00145479201917e-11,4726984.55202856
1503300013106,1.09780511593135e-11,5225353.26567232
1503300014072,1.05149098079252e-11,2114502.17650212
1503300014091,1.04779228820303e-11,2346250.42876844
1503300014388,1.04596815009583e-11,1920744.73506023
1503300011716,1.05415798686429e-11,4395660.59965056
150330001046A,1.07833979400515e-11,9536650.14851485
1503300010667,1.0964796817838e-11,8899268.85754626
1503300013534,1.09978727576867e-11,8274842.10190098
1503300010239,1.06635814633618e-11,10120768.0038827
1503300014759,1.06955354467026e-11,5991959.24727947
1503300012930,1.13264970497156e-11,5430209.82790521
1503300014458,1.04381367092848e-11,9431401.04545723
1503300011985,1.05209932686358e-11,6909022.49265439
1503300014369,1.0209125157404e-11,10532617.6336975
1503300013746,1.08084343152101e-11,5199502.61874058
1503300014142,1.02504946509969e-11,4643867.98370088
1503300014509,1.04231611358462e-11,7222059.05570704
150330001345A,1.00495538003978e-11,4566492.19765261
1503300013267,9.88154927398314e-12,2915149.69781074
1503300012752,1.00048813221656e-11,5372486.49329944
1503300014621,1.02337322858037e-11,6621415.99854353
1503300014617,1.02542242286156e-11,6969148.1722247
1503300014636,1.02126038349174e-11,3605213.96627986
1503300014462,1.03612609536846e-11,16351883.7887542
1503300013939,1.00637315124731e-11,7558941.49650292
1503300012610,9.92598606077516e-12,3857820.59051992
1503300012644,1.0112070614403e-11,4378197.15413808
1503300014602,1.02369350662483e-11,3731521.15186635
1503300013375,1.07271474360273e-11,6847371.15804503
1503300010277,1.07341724652738e-11,8026020.68537746
150330001338A,1.0764587124309e-11,5370823.29770182
1503300013089,1.07500315939529e-11,6728503.05522333
1503300013093,1.07787414761133e-11,6207397.11621705
1503300010328,1.07622535261724e-11,9457066.3830914
1503300013394,1.08086999752577e-11,5937916.76089923
1503300010332,1.07633224874511e-11,7408315.85193283
1503300013411,1.08225828580039e-11,5763761.85036817
1503300013426,1.08206136599899e-11,9027882.50528636
1503300014886,1.07097049941688e-11,9085669.62096744
1503300013430,1.08835257441044e-11,7740298.21112429
1503300014763,1.07170456738282e-11,7128139.98472979
1503300013680,1.06590749339198e-11,6528138.12873026
1503300010101,1.02885352643524e-11,4656852.71034617
1503300013695,1.06291251460699e-11,7762924.46747032
1503300014689,1.02221816951887e-11,3204621.08557017
1503300014814,1.01685058465287e-11,6189155.81945807
150330001135A,1.01188940607359e-11,7806905.02459427
1503300013271,9.91150986758162e-12,3203657.35789241
1503300013290,9.86947492069942e-12,2531393.43390145
1503300012150,9.91128478439952e-12,3260211.37777179
1503300013445,9.98835191007122e-12,6038693.50905105
1503300013337,9.85262810804863e-12,2866523.81154884
1503300012201,9.82733288187126e-12,2703268.33724784
1503300012216,9.82609897705895e-12,2335553.20256518
1503300013303,9.86673790003691e-12,2252734.53598509
1503300013318,9.84714130887712e-12,2277899.96890599
1503300012659,9.84445946563534e-12,1848245.43782227
1503300012748,9.88932437300408e-12,2718354.89012663
1503300012521,1.01827510357849e-11,5412251.53958236
1503300013464,1.01740902731845e-11,7046519.47134988
1503300013892,1.01235031996772e-11,6222534.14610437
1503300014640,1.01837302104718e-11,3581166.35955626
1503300011449,1.00926233655389e-11,4025537.6306343
1503300014744,1.01833248023961e-11,7646716.05042195
1503300013905,1.01173787580336e-11,4543334.45797466
150330001391A,1.01746284353457e-11,4791454.85493771
